招生信息,,,,,,,,,2024年,,,2023年,,,2022年,,,2021年,,,2020年,,
批次,院校代码,院校名称,专业代码,专业名称,计划人数,学费,学制,选科要求,专业名称2024,投档计划数2024,最低位次2024,专业名称2023,投档计划数2023,最低位次2023,专业名称2022,投档计划数2022,最低位次2022,投档计划数2021,最低位次2021,专业名称2021,投档计划数2020,最低位次2020,专业名称2020
普通类一段,A538,中南林业科技大学,20,车辆工程,2,5900,4,物理和化学,车辆工程,2,80518,,,,,,,,,,2,49221,建筑类
普通类一段,A538,中南林业科技大学,21,能源动力类(能源与动力工程、新能源科学与工程),2,5900,4,物理和化学,能源动力类,2,67228,能源动力类,1,64528,家具设计与工程,2,107444,2,98807,家具设计与工程,,,
普通类一段,A538,中南林业科技大学,22,森林工程,3,5900,4,物理和化学,森林工程,3,171028,机械设计制造及其自动化,1,61673,,,,,,,2,58867,园林
普通类一段,A538,中南林业科技大学,23,物流管理(国家一流专业建设点),3,5000,4,物理,物流管理,3,101686,智能制造工程,1,66584,,,,,,,,,
普通类一段,A538,中南林业科技大学,24,物流工程(国家一流专业建设点),4,5900,4,物理,物流工程,4,89424,车辆工程,1,74934,,,,,,,,,
普通类一段,A538,中南林业科技大学,25,供应链管理,2,5000,4,物理,供应链管理,2,109516,物流管理,2,97848,电子信息类,2,63978,2,63463,电子信息类,,,
普通类一段,A538,中南林业科技大学,26,风景园林(国家一流专业建设点),2,5900,4,物理,风景园林,2,84725,物流工程,2,86642,,,,,,,,,
普通类一段,A538,中南林业科技大学,27,园林(国家一流专业建设点),3,3600,4,生物,园林,3,60962,供应链管理,2,112031,计算机类,3,51770,2,54041,计算机类,,,
普通类一段,A538,中南林业科技大学,28,建筑学,2,5900,5,物理,建筑学,2,104215,建筑类,2,70289,,,,,,,3,69493,电子科学与技术
普通类一段,A538,中南林业科技大学,30,工业设计(国家级特色专业、国家一流专业建设点),3,5900,4,物理和化学,工业设计,3,85039,,,,测绘工程,2,86023,4,84349,测绘工程,,,
普通类一段,A538,中南林业科技大学,31,家具设计与工程,4,5900,4,物理和化学,家具设计与工程,4,241204,工业设计,2,71484,工程管理,2,91533,2,72622,工程管理,2,61021,计算机科学与技术
普通类一段,A538,中南林业科技大学,32,土木类(土木工程、建筑环境与能源应用工程、城市地下空间工程)(土木工程为国家一流专业建设点),10,5900,4,物理和化学,土木类,10,248641,家具设计与工程,4,142050,食品科学与工程类,6,80969,5,74503,食品科学与工程类,2,65668,软件工程
普通类一段,A538,中南林业科技大学,33,工程力学,2,5900,4,物理和化学,工程力学,2,138730,,,,环境科学与工程类,6,87966,4,80247,环境科学与工程类,,,
普通类一段,A538,中南林业科技大学,34,工程管理,2,5900,4,物理,工程管理,2,114350,,,,,,,2,63157,信息与计算科学,6,82692,土木类
普通类一段,A538,中南林业科技大学,35,食品科学与工程类(食品科学与工程、食品质量与安全、粮食工程)(食品科学与工程为国家级特色专业、国家一流专业建设点),10,5900,4,物理和化学,食品科学与工程类,10,113951,计算机科学与技术,1,44868,,,,,,,2,80125,测绘工程
普通类一段,A538,中南林业科技大学,36,林产化工(国家一流专业建设点),10,5900,4,物理和化学,林产化工,10,171504,,,,地理信息科学,4,67886,3,63655,地理信息科学,2,80065,工程管理
普通类一段,A538,中南林业科技大学,37,化学工程与工艺,3,5900,4,物理和化学,化学工程与工艺,3,117855,,,,工商管理类,4,73386,6,61531,工商管理类,5,72421,食品科学与工程类
普通类一段,A538,中南林业科技大学,38,电子信息工程,2,5900,4,物理和化学,电子信息工程,2,66923,人工智能,1,64036,,,,,,,5,76091,环境科学与工程类
普通类一段,A538,中南林业科技大学,41,应用物理学,2,4500,4,物理和化学,应用物理学,2,123717,测绘工程,2,84861,外国语言文学类,3,63869,2,56123,外国语言文学类,3,66973,地理信息科学
普通类一段,A538,中南林业科技大学,42,计算机科学与技术(国家一流专业建设点),2,5900,4,物理和化学,计算机科学与技术,2,46475,工程管理,2,116666,,,,,,,2,61738,市场营销
普通类一段,A538,中南林业科技大学,45,地理信息科学,2,4500,4,地理,地理信息科学,2,56632,,,,,,,,,,2,62504,国际商务
普通类一段,A538,中南林业科技大学,46,人工智能,2,5900,4,物理和化学,人工智能,2,71150,应用物理学,2,93396,旅游管理类,5,98255,5,87120,旅游管理类,,,
普通类一段,A538,中南林业科技大学,47,测绘工程,2,5900,4,物理和化学,测绘工程,2,127887,地理信息科学,2,64953,,,,3,44960,法学,2,60996,农林经济管理
普通类一段,A538,中南林业科技大学,49,市场营销(国家一流专业建设点),2,5000,4,不限,市场营销,2,82975,,,,,,,,,,2,55288,金融学(CFA卓越班)
普通类一段,A538,中南林业科技大学,50,农林经济管理,2,5000,4,不限,农林经济管理,2,76616,市场营销,2,77039,,,,,,,2,52459,英语
普通类一段,A538,中南林业科技大学,52,金融学,2,5000,4,不限,金融学,2,66660,农林经济管理,2,78675,,,,,,,,,
普通类一段,A538,中南林业科技大学,53,国际经济与贸易,3,5000,4,不限,国际经济与贸易,3,75757,金融学,2,64316,,,,,,,2,63361,日语
普通类一段,A538,中南林业科技大学,57,日语(只招英语、日语语种考生),2,4500,4,不限,日语,2,92993,,,,,,,,,,3,48193,法学
普通类一段,A538,中南林业科技大学,59,会展经济与管理,6,5000,4,不限,会展经济与管理,6,125710,日语,2,108468,人工智能,2,67483,,,,,,
普通类一段,A538,中南林业科技大学,60,旅游管理类(旅游管理、酒店管理)(旅游管理为国家一流专业建设点),4,5000,4,不限,旅游管理类,4,115859,,,,会计学,2,63999,,,,,,
普通类一段,A538,中南林业科技大学,61,法学,2,5000,4,不限,法学,2,44755,旅游管理类,10,152281,,,,,,,,,
普通类一段,A538,中南林业科技大学,65,木材科学与工程(院士卓越班)(国家一流专业建设点),2,5900,4,物理和化学,木材科学与工程(院士卓越班),2,126947,,,,,,,,,,,,
普通类一段,A538,中南林业科技大学,67,生态学(陶铸实验班)(国家一流专业建设点),3,4500,4,物理和化学,生态学(陶铸实验班),3,118617,,,,,,,,,,,,
普通类一段,A541,湖南中医药大学,1,中医学(卓越1班、5+3一体化),2,7500,5,物理和化学,中医学(卓越1班、5+3一体化),2,20418,中医学(5+3一体化，卓越1班),2,15503,中医学(5+3一体化，卓越1班),2,16198,2,23807,中医学(5+3一体化，卓越1班),2,31534,中医学(卓越1班、5+3一体化)
普通类一段,A541,湖南中医药大学,26,中医养生学,3,7500,5,物理和化学,中医养生学,3,81779,中医养生学,3,65618,中医养生学,3,61823,3,53861,中医养生学,3,49559,中医养生学
普通类一段,A541,湖南中医药大学,27,中医康复学,2,7500,5,物理和化学,中医康复学,2,67847,中医康复学,1,56753,中医康复学,1,53171,1,55080,中医康复学,1,54537,中医康复学
普通类一段,A541,湖南中医药大学,28,中医学(卓越2班、5+3一体化),1,7500,5,物理和化学,中医学(卓越2班、5+3一体化),1,18090,中医学(5+3一体化，卓越2班),1,16519,中医学(5+3一体化，卓越2班),1,26063,2,27916,中医学(5+3一体化，卓越2班),2,33477,中医学(卓越2班、5+3一体化)
普通类一段,A541,湖南中医药大学,29,中医学(卓越3班、5+3一体化),2,7500,5,物理和化学,中医学(卓越3班、5+3一体化),2,22575,中医学(5+3一体化，卓越3班),2,18581,中医学(5+3一体化，卓越3班),2,26538,2,28789,中医学(5+3一体化，卓越3班),2,34277,中医学(卓越3班、5+3一体化)
普通类一段,A541,湖南中医药大学,30,中医儿科学,2,7500,5,物理和化学,中医儿科学,2,67834,中医儿科学,2,49269,中医儿科学,2,49323,2,48943,中医儿科学,,,
普通类一段,A541,湖南中医药大学,31,中医骨伤科学,2,7500,5,物理和化学,中医骨伤科学,2,78878,中医骨伤科学,2,57605,中医骨伤科学,2,56546,2,54241,中医骨伤科学,,,
普通类一段,A541,湖南中医药大学,32,中医学(中医儿科班、5+3一体化),1,7500,5,物理和化学,中医学(中医儿科班、5+3一体化),1,27105,中医学(5+3一体化，中医儿科班),1,23870,中医学(5+3一体化，中医儿科班),1,35037,,,,,,
普通类一段,A541,湖南中医药大学,34,医疗保险,1,5000,4,不限,医疗保险,1,82913,医疗保险,1,80068,,,,,,,,,
普通类一段,A542,湖南师范大学,E2,知识产权,2,5500,4,不限,知识产权,2,18662,知识产权,2,17835,知识产权,2,17862,2,19257,知识产权,2,19626,知识产权
普通类一段,A542,湖南师范大学,F2,思想政治教育(师范类),2,4000,4,思想政治,思想政治教育(师范类),2,19198,思想政治教育(师范类),2,17267,思想政治教育(师范类),3,16019,,,,2,18177,思想政治教育
普通类一段,A542,湖南师范大学,G4,经济学,2,5500,4,不限,经济学,2,23192,经济学,2,23614,,,,,,,2,22113,经济学
普通类一段,A542,湖南师范大学,H0,旅游管理类(旅游管理、酒店管理、会展经济与管理),6,5500,4,不限,旅游管理类,6,39450,旅游管理类,12,44629,旅游管理类,12,33352,6,28186,旅游管理类,2,27719,会展经济与管理
普通类一段,A542,湖南师范大学,J3,外国语言文学类(英语、俄语、德语、法语、西班牙语、阿拉伯语、日语、朝鲜语、葡萄牙语、翻译)(含世承书院锺书班),7,4000,4,不限,外国语言文学类,7,28035,外国语言文学类,6,28231,外国语言文学类,5,18551,6,18520,外国语言文学类,2,18744,翻译
普通类一段,A542,湖南师范大学,P0,化学(师范类)(含世承书院浩青班),2,4000,4,物理和化学,化学(师范类),2,21267,化学(师范类),2,15710,化学(师范类),2,14902,,,,2,14060,化学
普通类一段,A542,湖南师范大学,P3,化工与制药类(化学工程与工艺、制药工程),6,6500,4,物理和化学,化工与制药类,6,34127,化工与制药类,6,31148,化工与制药类,9,29877,6,27170,化工与制药类,6,26433,化学工程与工艺
普通类一段,A542,湖南师范大学,Q0,生物科学类(生物科学、生物技术)(含世承书院国家生命科学与技术人才培养基地班),3,4000,4,物理和化学,生物科学类,3,26439,生物科学类,2,19436,生物科学类,2,17796,2,18371,生物科学类,2,20550,生物技术
普通类一段,A542,湖南师范大学,R4,地理信息科学,4,6500,4,地理,地理信息科学,4,24464,地理信息科学,4,23549,地理信息科学,4,21646,2,21284,地理信息科学,2,22725,人文地理与城乡规划
普通类一段,A542,湖南师范大学,R5,人文地理与城乡规划,4,6500,4,地理,人文地理与城乡规划,4,32787,人文地理与城乡规划,4,31986,人文地理与城乡规划,4,24311,4,22741,人文地理与城乡规划,,,
普通类一段,A542,湖南师范大学,U3,药学(医学院，咸嘉湖校区),10,7800,4,物理和化学,药学,10,38198,药学,8,28509,药学,8,28453,3,27797,药学,,,
普通类一段,A542,湖南师范大学,U5,预防医学(医学院，咸嘉湖校区),6,7800,5,物理和化学,预防医学,6,48698,预防医学,4,30276,预防医学,4,27157,4,26444,预防医学,,,
普通类一段,A542,湖南师范大学,V6,人工智能,2,6500,4,物理和化学,人工智能,2,22509,人工智能,2,20993,人工智能,4,22334,4,23401,人工智能,6,25253,人工智能
普通类一段,A543,湖南理工学院,8,英语(外语语种为英语),3,4500,4,不限,英语,3,158406,,,,,,,,,,3,152898,朝鲜语
普通类一段,A545,湘南学院,11,金融工程,2,4000,4,物理,金融工程,2,175530,金融工程,2,180235,金融工程,2,171977,2,162529,金融工程,2,157136,数学与应用数学
普通类一段,A545,湘南学院,14,汉语言文学(师范类),2,4000,4,不限,汉语言文学(师范类),2,113961,汉语言文学(师范类),3,127553,汉语言文学(师范类),3,129996,2,128287,汉语言文学(师范类),2,163719,金融工程
普通类一段,A545,湘南学院,15,新闻学,2,6000,4,不限,新闻学,2,137034,新闻学,2,155231,新闻学,2,138920,2,137873,新闻学,3,137256,汉语言文学
普通类一段,A545,湘南学院,17,翻译,2,3800,4,不限,翻译,2,169310,翻译,2,189321,翻译,2,148531,3,130618,翻译,2,155649,新闻学
普通类一段,A545,湘南学院,18,商务英语,2,3800,4,不限,商务英语,2,160275,商务英语,2,172432,商务英语,2,145328,3,143856,商务英语,,,
普通类一段,A545,湘南学院,19,财务管理,2,4000,4,不限,财务管理,2,119964,财务管理,2,136022,财务管理,2,142638,3,132943,财务管理,1,123754,翻译
普通类一段,A545,湘南学院,20,供应链管理,1,4000,4,不限,供应链管理,1,161386,,,,,,,2,149534,物流管理,1,146022,商务英语
普通类一段,A545,湘南学院,22,物理学(师范类),2,4000,4,物理和化学,物理学(师范类),2,236874,,,,,,,,,,1,172623,旅游管理
普通类一段,A545,湘南学院,30,物联网工程,2,4800,4,物理和化学,物联网工程,2,163700,物联网工程,2,148028,物联网工程,2,155592,2,156618,物联网工程,,,
普通类一段,A545,湘南学院,33,法学,1,4000,4,不限,法学,1,101392,,,,,,,,,,2,159712,环境生态工程
普通类一段,A545,湘南学院,34,预防医学,2,5500,5,物理和化学,预防医学,2,218695,预防医学,2,130177,预防医学,2,130682,2,135194,预防医学,2,151036,计算机科学与技术
普通类一段,A545,湘南学院,35,卫生检验与检疫,2,5500,4,物理和化学,卫生检验与检疫,2,301255,卫生检验与检疫,2,148904,卫生检验与检疫,2,145612,2,139034,卫生检验与检疫,,,
普通类一段,A545,湘南学院,36,护理学,2,7150,4,化学,护理学,2,161007,,,,,,,2,152742,护理学,,,
普通类一段,A545,湘南学院,37,针灸推拿学,2,5500,5,物理和化学,针灸推拿学,2,125308,针灸推拿学,2,107991,针灸推拿学,2,120040,2,113324,针灸推拿学,2,155819,物联网工程
普通类一段,A545,湘南学院,44,学前教育(师范类),2,4000,4,不限,学前教育(师范类),2,172633,,,,,,,,,,2,157758,卫生检验与检疫
普通类一段,A545,湘南学院,46,化学(师范类),2,4000,4,物理和化学,化学(师范类),2,218035,物理学(师范类),2,175108,,,,,,,2,151893,护理学
普通类一段,A545,湘南学院,49,口腔医学,1,7150,5,物理和化学,口腔医学,1,76144,,,,,,,,,,2,153880,药学
普通类一段,A546,衡阳师范学院,56,应用心理学(师范类)(西校区),1,4000,4,不限,应用心理学(师范类),1,104294,应用心理学(师范类),1,115006,应用心理学(师范类),1,116662,1,115112,应用心理学(师范类),1,129827,应用心理学
普通类一段,A547,邵阳学院,1,思想政治教育(师范类)(收费标准暂定，以正式批复的为准),3,4000,4,思想政治,思想政治教育(师范类),3,139488,思想政治教育(师范类),3,153165,金融工程,3,185453,3,179227,金融工程,,,
